user_id,post_id,bio,facebookAccountId,name,twitterScreenName,username,group_medium
f80ced76f6d6,cda27d1fac1,,,forFearOfBeingListed NotDiclosed,,ajandekelefant,3
f80c52cc384c,99ce4c78a3cc,WWDC 18 Scholar | CoherentHub | iOS Developer | UI Designer,1397156893642380,Mohammed Ibrahim,,mohams3ios01,3
f80839590b49,5617e16e7ee5,Emotion Synthesis | EmoShape is dedicated to providing an EPU technology that teaches intelligent objects how to interact with humans to yield a positive result,,EmoShape,EmoShape,EmoShape,3
f8078d3b4122,311595964bbb,"Designer working across UI/UX, web, branding, conversational UI and more. Heading design at Smooch — a platform to create messaging experiences across channels.",,Kevin Gauthier,kvgauthier,kvgauthier,3
f804e6ece4c,ccd936394a83,"Theatre, art, writing",1753388628223699,Sam Williams,jaynescarlett,jaynescarlett,3
f8ba5b79abdd,b06ca29226b6,,,R RAKESH ROSHAN BHAT,,rrrb123,3
f8bbe85fd3bc,"f8586454c6db, f8586454c6db","http://RaviRaman.com . Former Director @ Microsoft. Now an Exec/Career Coach, Yogi + Ultrarunner. ravi [at] ramancoaching.com",,Ravi Raman,,yogiravi,3
f8c04cb31662,8f77e195d256,,947894928581599,Konstantin Voznesenskyi,,acc4konstantin,3
f9665e8d78e8,d555666d3d08,,,Qiao Zhang,,qiaozhang,3
f963c5a5aaa,fb9a814a630e,,,Andii Bowsher,AndiiBowsher,andiibowsher,3
f95f1fb2e2f3,5a6f039b8906,"Data miner and analyst, FOSS user, Artificial Intelligence enthusiast, One of the BitHandlers, #HeyAurora, Automating things at Fadeur",,Prashant Singh Chauhan,,pchauhan13,3
f95de7abdeb5,31245850386d,,,Yatsen Sun,,joydoudou,3
f95c15a6ec99,f7601c841318,,1483358718346503,Punyawe Chantarakajorn,,punyawechantarakajorn,3
f95b80c3233f,b6d6efb0cfa3,,2162351753991661,Lương Việt Thắng,,lngvietthang,3
f9591d64c172,80405b988718,,,vi bon,,vibonbon,3
f95766ef8ef4,"c7b4342fdbb1, e9d429c40581",,10156178639363469,Yossi Levy,yoslevy,YossiLevy,3
f9551e1ce4ca,d2653d4850b0,,,S. Singh,,shaveen.singh,3
f954969e8413,58683c2bfeb,Economist @ Royal Melbourne Institute of Technology,,Ahmed Skali,ahmedskali,ahmedskali_67724,3
f953c4e9b73f,c88fe907d1bf,,107417133466375,Jungeun Lee,,Ohgani0331,3
f95043297c4,f0aed15171d7,CEO at talktala:_ by day,,Oren Frank,orenfrank,orenfrank,3
f9503dae0a77,"1e3ae4712ace, 1e3ae4712ace, 1e3ae4712ace, 1e3ae4712ace, 1e3ae4712ace, 1e3ae4712ace, 1e3ae4712ace","#ux #service #design #collaborativeeconomy #transition @WoMa_Paris, ex @OuiShare contributor, ex @super_marmite co-founder, author of http://t.co/3IyW0LKQs",,Marc Chataigner,marcchataigner,marcchataigner,3
f94d76d71ea0,6d139e038278,,,Abinash Sinha,,abinashsinha330,3
f94d3753c107,418ff35c6e4d,"a.k.a, VD/Monteiro. Brazilian. Person.",1188699771180907,Victor Duarte Diniz Monteiro,,victorddiniz,3
f94b44915588,b847d2d92c43,,10202378472447735,Geunsik Lim,,geunsiklim,3
f94b101e82f2,"a4a3a5b96fcd, c9958b5bc376","Survivor, web dev, software dev, nerdy for stats, artist, flûtiste, knitter, field hockey -ist, Crohn’s warrior woman",1793223780903829,Ashley Anderson,penguinmlle,penguinmlle,3
f948ffa1fb7f,c52b92a7c73a,,,Raj kumar,,rajrocksdeworld,3
f948da5b52b2,92e7ff0d59a7,"recording artist, admirer of Kanye West",,Michael Riffs,dorkestdays,dorkestdays,3
f9485a48cfa2,343dafc50d49,"Programmer and IT Designer focused on #Frontend and integration technologies, with a relevant #FullStack experience. #JavaScript, #Java, #AI, #Technology.",,Mateusz (mat3e),_mat3e_,mat3e,3
f94724e9c5b9,1187f1291aa1,"Estudiante Ing civil computación UC | La tecnología al servicio de la gente, no al revés .",,Matias Andrade,TheChileanMAG,matiasag95,3
f9464d01cbd0,5b8ca8d9b635,,,Emanuil Tolev,,emanuil_tolev,3
f9427646b44d,b00745e0050d,,1218464631525144,Vivek Misra,,vivekmisra_10186,3
f93e8c45283,7bf57e3f12f1,,,Naas van Heerden,naasvanheerden,naas_90398,3
f93e724eb75e,2f3ef7b8ac40,,,刘阳,,cclewisyang,3
f96ebb69bfa4,a0d59110d6e3,Content Creator. Digital Marketer. Startups Fan. Passionate Dancer. Daylight Person. Karma Believer. Beaches Over Mountains,,Nidhi Shah,nthNidhi,nthNidhi,3
f936f36f8ab8,be8dbaf22dd8,,2085566598136612,Farhan Hassan Khan Niazi,,farhanhassankhanniazi,3
f96ef958de17,55db74078eda,,,T Ray Humphrey,,trayhumphrey,3
f970f4b7db55,e054f443d489,,,Kirtan Patel,,kirtanpatel007,3
f9a2a698dab8,"79da6c3af082, 79da6c3af082",Optimist,10155101355592136,Glenn Jocher,ultralytics,glenn.jocher,3
f9a20d696090,4dbc15427fc5,"venture capitalist, entrepreneur, startup fanatic, tech + AI freak, product guy, design maniac / Microsoft ScaleUp + EQT Ventures / www.aplus.ai/iskender",542359255,Iskender Dirik,,iskender,3
f9a0997ef4f,c589f074ad76,,,Caleb Cushing,,xenoterracide,3
f99b88cba456,8d98c086b161,,,Shashwat Verma,,shashwatverma14,3
f999dbaa986a,6eaf1a0a0ac4,,620650754772838,Sandy Bueti,,sandybueti,3
f9977075af52,"dde4edffae11, 5184a9500615",,,Juan Moreno,,js.morenop11,3
f99458e1e459,f992daa1045a,,,JekyllQuant,,JekyllQuant,3
f993c777a45f,"da994c17d483, ada82f247725, ada82f247725",Thirty Days of Writing | Human,10101733703706056,K. Joseph Sowards,k_josephsowards,k_josephsowards,3
f992b78fde7d,1a4c80ede1b0,,10206810613570939,Bamert Ralf,,bamertralf,3
f98cae71a400,e285652b4a6e,,,pycoder,,gr4k111,3
f98645e62935,bc63ae9d061e,,506584322871760,Anibal Del Olmo,,anibaldelolmo,3
f98627b7b48e,7701f6cfe1ab,"Lord, make me an instrument of thy peace. Where there is hatred, let me sow love. #ICO #Bitcoin #Ethereum #Cryptocurrency #Blockchain",,Sim On Zane,,simonzane,3
f985fdfe5fe6,244cc786ac55,,,Jake Stine,,jake.stine,3
f9826721ac38,6eb242b41f9c,Connecting dots @nube_cowork @9punto5_,,Fabián Acuña H.,fabianhtml,fabianhtml,3
f981324f8ce8,5faa522e7852,Designer and Entrepreneur from Cincinnati,,Chris Hendrixson,inkdryer,inkdryer,3
f981214b19c1,64dd6946c237,"Tech, Products, Politics, Books, Travelling, Wandering & much more",,Tiago Vieira,TOV_PT,VieiraOTiago,3
f97f5f5a1e19,b51d4426bfd3,"Community manager at SAP.iO Foundry. Lover of all things technology, startup, and Berlin.",,Dima Durah,,dima_durah,3
f97d9fc9557a,a4253512c652,,100001334792743,Samir Patnaik,darksamaritan_,samirpatnaik,3
f97cf0d4cb9f,365f11249e4b,"Dutch Blood, English-educated, born in Singapore and living in Barcelona. Proud Husband and father to a baby girl. All views are my own.",,Raoul van Lennep,bcnorange,bcnorange,3
f97bf127363b,a5ae6995c4ef,,,Wei Shi,,weishi258,3
f97b95cbdbc6,"b5a9d34ce26d, c18b4f489b45, c3ed97bcd5bc",,10206536100353606,Muhammad Mustafa Monowar,mmmonowar,Nirobpothik,3
f97b29048384,27ef86faa42d,,,Marek Kraft,,marek.kraft,3
f978290ec932,"7496ef4ad224, 2fd340bec612","Passionate about social collaboration & networking, connecting people, voice recognition & chatbot tech, graffiti hunting and sometime podcast creator",248946902209691,Glenn Martin,GlennNetworks,GlennNetworks,3
f9756ba85d66,f02cac0a6ad8,,10209471589536434,Jürgen Faè,ManagementUX,jfae,3
f973c7f44662,878805fef7fc,,,tod doeh,,tcdoeh,3
f96f6e11b268,1218d5dc043,,,Connor McCarroll,,pyrohasmc,3
f7d2d0e47349,d4c19c07d990,,,Hannah Anderson,,HannahAnderson1,3
f934d93e3f2c,6b6f25cfa3fe,,,Woton Oliveira,,wotonoliveira,3
f931328150c8,562c7dceeaff,,,KH,,KH12345,3
f8edac5b627a,c4f2104b3157,,717011908493190,Somin Wadhwa,SominW,sominwadhwa,3
f8ed8aa5b4f5,bf23b8a843fd,"Artist, thinker, speaker, coach, creative consultant. Change your perspective, change your world. www.moulsari.com",10100139617422707,Moulsari Jain,moulsari,moulsari,3
f8eaa5b95d5b,ae23c5c3001a,"Digital Experience @ Virgin Media. Passionate about people, CX, tech & future of work. The Drum's #50Under30 Women in Digital. I love red wine & cheese.",,Chanade,chanademj,chanademj,3
f8e85c41ae2c,6e345986f872,,,Charles Chuang,,lonyoushoe1993,3
f8e4ab83018a,cf24b609d183,,,Amin,,aminghz,3
f8e44da2c74b,2c6fc97aa58a,,,Remya S Girinadan,,remyargiri,3
f8e3d82b8218,90d9e379c053,CEO @Boost_HealthApp|| TEDx speaker || Cancer hunter || Hashimoto’s patient|| Learning from own mistakes since 1977,176547739459484,Dr. Vedrana Högqvist Tabor,Dr_Tabor,Dr_Tabor,3
f8e180dda2e1,c98738a481a6,"Creative, Business, Fitness. Hectre, Pixel Fusion.",1829765067,Te Riu Warren,TeFromTheNaki,teriu,3
f8dc53a1b98b,d9946882d1c5,,,Ken Corless,,kcorless,3
f8db1758bb82,96832774907b,,595904303,Obi Ik,,obiik,3
f8da1446f4af,f40de41e0eed,,,Alistair Norris,,anorris.design,3
f8d974daa636,7b134d689c75,,,Tarutal Ghosh Mondal,,tarutal.gm05,3
f8d7bd4e6906,9f3c64e8f22b,,,Ben Bakelaar,,benisahuman,3
f8d5ed563945,7cae1e67dc13,"Ferhan Patel is passionate about fintech, global payments and building great products http://ferhan-patel.com",,Ferhan Patel,FerhanPatel,FerhanPatel,3
f8d53577dc55,d6bac0e4b2ce,,10153331570711267,Mikhail Merkulov,,mikhailmerkulov,3
f8d3a1a19d7a,ccd7c948c59e,,1094665413888349,Martin Villanove,,Jiedara,3
f8d2d6d885ff,1cef5519aef2,"CEO at AppFollow (https://appfollow.io), ASO Expert",1033148519,Anatoly Sharifulin,sharifulin,sharifulin,3
f8d190465cf0,"49d98740661b, 54f8abd531d5, 3f97d40e9571, eec7d0a50bcf, 5edf77c8bbf4, 632f4187ce4c, 96d629bb8d8c",,,Sudheer M,,sudheersku46,3
f8ce30b50b3a,"b2993424272f, a7f6eb9f61eb",,10209327606292916,Roger Worden,RogerSoars,rogerworden,3
f8cd068b51c8,"95ae5d39529f, 95ae5d39529f",,,Michel Valstar,,michel.valstar,3
f8c9ae25ea40,3f9d20f019a3,Working towards a future where we measure our wealth by what we share.,10204465545103995,Kevin Parcell,,kevinparcell,3
f8c90cf359a2,"3ff3230cdd58, 3ff3230cdd58",,,Christian Boyce,,macman_90210,3
f8c7e3fdf150,f8c5e7ce6e47,,10216421434353608,Gabriel Rosinol,Bielrosinol,rosinol.gabriel,3
f8c3349a2327,4fe8f4e49d88,,122365128309712,Johnlee Armstrong,,johnleearmstrong,3
f8c060dca400,177ffabd4cfd,,,Mario Montenegro,,mariomonte,3
f8f46f96231d,"e1674b0dc58a, 6f2551cc9b0b",,10208002576436178,Marcellus Von Ruijcken,,marcellusvonruijcken,3
f9333c6582be,e50edb293100,"In pursuit of a safer, cleaner Earth.",,Hemenseter Butu,HemButs,HemButs,3
f8fd55fe13d,af5a035f54fa,Raising the bar at RaiseMe :),4115117132667,Yefim Vedernikoff,yefim,yefim,3
f8ff4ca171c2,9642aa9db2f7,,935784636562569,Piotr Buczek,,piotrbuczek,3
f92f0982cecb,d4f3596b3adc,,,Alexander Yau,,alexanderyau92,3
f92e6f076b74,e8f0b465b2c3,,10211669622757765,Ryan Tianqi Yang,,ryantianqiyang,3
f92c2b67add1,77da7194e803,,,Graham Tobin,,tobingj,3
f92a7c421dd1,45595f49a990,,10154674677610879,Stephen Dodd,,stephendodd_11390,3
f928e895ede8,8592720a739e,,,ilango gurusamy,,ilangodiy,3
f924fb160c33,ff2e3d2a0bdb,"Cooking, chatbots, interactivity and traveling.",,Evan Dobkin,nerditry,nerditry,3
f924be4df876,ca8034c0b283,,10210297352098023,Eduardo Longo,,eduardolongo,3
f92334d50623,c6b4605ce8f1,,,Joshua Grochow,,joshuag83,3
f9230f9b49c7,5e1dd6e455c1,,711610603,Sandy Perlmutter,,sandyperlmutter,3
f922f4c71fd3,b06458a27af,"Hustler, Entrepreneur, Founder of Thebrandreach.com and Nirvanalabs.co",,bhanu prasad,,bhanuprasad143,3
f92226132765,dbebb035a710,,520445417,Pierre Guivarch,,pguiv,3
f91d6fa7f38f,5dd3f266d4c3,Twitter: @JBtheCryptoKing…The Crypto Kingdom’s Discord: https://discord.gg/qTjQp8W,,Crypto King,JBTheCryptoKing,jakethecryptoking,3
f91c10a7f43c,"90c33a9dd9a9, 90c33a9dd9a9",,10206609275183951,Nagy Gergely,,shardator,3
f91bc06e77d9,"14e3d42c19f3, a41bd309d6ad","I write tutorials that I wish I found, instead of having to write. I like puzzles, games, beer and travel and any combinations of those.",10152566380441053,joel degan,joeldg,joeldg,3
f9158ca11a43,"562dd7df4d42, 24d0893d51c0, 9642aa9db2f7, b8ca4138b848",,323890364741284,Michael Larionov,,michaellarionov,3
f9143f69416b,25dbcea94564,,,Salem Ameen,,salem.ameen75,3
f9119faffbf3,e9ea1e7e9cd9,Canadian/Veteran/Sometime writer/Generally Opinionated/Seeker of answers,,Ben Solowan,,solowan,3
f91005d769aa,47c4e7cbda71,,,Puneet Biala,,puneetbiala,3
f90ce22f5173,b49e09c69fc7,,10207954153074719,Dyllon Gagnier,,dyllongagnier,3
f90c6ca86326,25ae852008e6,Business Analyst currently building safety-critical systems at ATECH | Embraer. https://www.linkedin.com/in/flavioharaujo/,10206900714089686,Flávio Araújo,,flavio.araujo,3
f90c4de98b8e,e911c1ef9923,,,Keith Perkins,,kperkins411,3
f90c1883a94e,354b93b448b5,"PR and Communications for nonprofit organizations, Sustainability, Agile Project Management, Impactful Presentation Design. I tweet about food @hungryseattle",,Gregory Heller,gregoryheller,gregoryheller,3
f90839bb0242,afcb952cc3b3,,985512761596612,John Addington,,johnaddington,3
f9081611b114,"fd27108e27e1, fd27108e27e1",,1167526039988207,Ritchie Ng,,ritchieng,3
f902020eaf5f,4ae300cdc220,Exploring & building @ Steady Green Labs,,Praveen,voxpraveen,steadygreen,3
f8feea6f1340,8c808cbee7eb,,,Andy,,tutoit,3
f1dd892a85b6,6f1990d98e9,AKA Joffaboy,10154210644816664,Jeff Evans,joffaboy,joffaboy,3
f7d085a96b7e,5aca72628780,Product Manager — Data Analytics,10207336446242919,Peter Shen,p_shen,petershen_48380,3
f7ca30a36aaa,121d02ebe10e,"Oficial da Marinha Mercante, Programador autodidata, Indie iOS Dev",2362500730442590,Everton Carneiro,,evertoncarneiro,3
f68cbf36c824,"5e1d5812e1e7, 1e06a5052555, d7908013f8c9, d7908013f8c9","AI researcher, inventor, entrepreneur, philosopher, musician, free software hacker, demo scene coder. Founder of Celestial Intellect Cybernetics.",10153230818370759,Eray Özkural,examachine,examachine,3
f68b55abed0f,5f86197a7424,,,Sehrish786 Akhtar,,sehrish786akhtar,3
f68b1e55f399,ec4822c72b22,"CEO & Co-Founder of OnePlusPi, CTO & Co-Founder of TheVisionSpark",532934812,M Shakeeb Khan,khanshakeeb,mshakeebkhan,3
f688217e3714,ccf8fbaf7bda,,,Andy Havens,,awhavens,3
f685a92432a4,23554bc967bb,,,renner,,mrenner,3
f684b9c2d386,"a442362e7791, a442362e7791","I am the @APIEvangelist paying attention the technology, business, and politics of APIs.",,Kin Lane,kinlane,kinlane,3
f683bb1fed75,7cfe0b5dd7fd,"maybe, maybe not.",,Vishnu Prasad,,vichuhit,3
f682ddbdedde,c20a64746d08,"pixel flipper. UXE @ Google. organizer @d3unconf, formerly @lever. building blocks with blockbuilder.org",,Ian Johnson,enjalot,enjalot,3
f680c0996864,afd6d42c0f8d,,543703704,Ferran Arricivita Carballeda,,winky,3
f67fefc056e3,25a855fb9d57,,,Somto Promise,penytron,kesterpromise,3
f67faec34ebc,4461cc93f8c1,"“Namaste!” from a creative, Indian soul who aims to keep herself motivated as she reads, writes, interacts and thereby, broadens her understanding.",,Priyanshi Sheth,,shethp,3
f6905871062c,7ae438505bc2,"G.O.D. — Gaining One’s Definition. My one grain to the Universal sand of expressions. My mind, free at last.",,@bobuntu,bobuntu,bobuntu,3
f67ecae5b94f,e0095292b3f1,From decentralized forwards to decent futures,,Patrick Dugan,duganist,duganist,3
f67c621c6a90,8ba325227a28,iOS Developer,100006094367134,Bruno Fernandes,bfernandesbfs,bfernandesbfs,3
f67b5d71356c,37e2f46f1714,,,J Gex,,glenn.gex,3
f679d3d2df8,eea3ac374835,"Cory is CMO of Voicera, the creator of Eva, your in-meeting virtual assistant that helps capture the important moments in meetings.",,Cory Treffiletti,VoiceraCorp,VoiceraCorp,3
f6787d2a9281,8c667dbe33cb,Product designer | UXer,,Ruthi,ruthiran_babu,ruthiran,3
f6771d796ca9,615198df9231,,,Rajditya Shahdeo,,rajditya.shahdeo,3
f675f64b940d,b5a9d34ce26d,,1082079578503752,Ron Abate,,ronabate,3
f67424ed5e41,"3b203e5cc444, 3b203e5cc444",,,liuwenhaha,,liuwentaoboy,3
f6706de4e8a3,"76de1e1fe322, 293f09594e6f, 2073b4532969",,,Philip Rhoades P,,phil_29810,3
f66fa7cd0612,"b3e3afd47110, b3e3afd47110, b3e3afd47110, 660ba1ad6cdc",,,Will Wolf,,williamabrwolf,3
f66f5509f253,f3ed245814d3,,,Jake Lazerson,,jake.Lazerson,3
f66db090db6b,38f4ce18921d,,3452674949061,Evan Pu,,evanpu,3
f67d386c36ce,"f2ba42889a85, 7296cf0f6c6e","Technology thinker, Realistic Modern Software Architect, Software Elixir maker",10207169617651678,Karthick Thoppe,,karthick.thoppe,3
f69158deee28,8759762f37f1,Professor do Depto. de Computação no Instituto Federal do Maranhão. (www.dai.ifma.edu.br/~jcsilva),1630618570313681,Josenildo Costa da Silva,silvajc,josenildo_silva,3
f6932ff22d1,48677de7c819,,10155986108567200,Oluwatosin Adesina,,oluwatosinadesina,3
f6958a6a9780,e1d03d02c610,,10153949707953250,Tim Mylemans,,timmylemans,3
f6d6d665c86a,f864c89deee3,She wears high heels all the time because she says flat shoes are for quitters. -30 Rock,,rhinoceranita,rhinoceranita,rhinoceranita,3
f6d568cbfd1f,d2af89f53604,,,AIJedi,,ken.plumley,3
f6d522734921,15464c7a60cd,,,Jesús García Potes,,jesusgarciapotes95,3
f6d4bb181c09,5715980923b3,,,renzo cobs,,renzoacoba,3
f6cb6c83e807,"a68f527c767c, caa317bb6bc9, 9cb49c5d1074, 12b988f18cd0, a72063216fbb, c18e932ff225, 1aa9d9a901fd","entrepreneur, marketing automation enthusiast, with special interest in AI",,Ziga Kuhar,,Optera.io,3
f6ca1e313051,b8088722309f,,,Ehi Aigiomawu,,ehiagheaigg,3
f6c7743f5556,c4ba00336e9c,,,carlp,carlptweet,carlptweet,3
f6c329e7e87f,cbb40d3e9346,,,Chara Dremurr,,lilymaelin,3
f6c11d42e2a7,11480b99184d,,1359722070709370,Anna Francesca Vittoria Fiore,,annafrancescavittoriafiore,3
f6bc9e94105c,4b0214726961,blockchain enthusiast | ICO,,Steven Cryptos,,niker727,3
f6bab8ee3d29,"4b36afbaddf8, af161f320cb8, 14a6ad2f76da, 73929e84c4c4, b0c285c1586e, c5ae818e5a7d, 1a4c80ede1b0, 3c44feff7331, 7638192b4cdb, 2a983bdbd9f4, a2ce49d9bb0b, c4bde9c2c374, defa5dcc09f5, 370f093ce511, 590ce8ec833e, e35da408c206, 64fc8cc848f6, 20c51328ffa7, 42a92471583b, 1ad2666d6d39, b0eee96880ad, 72ba91139e30, b6a43820c82d, 67bb7d0d6ff4, 1300faba5b60, c4e66a4baead, a0e4600fca07, 7e7f89f18d1, 33de81c321de, 2dda07f247a1, f68c0b512cab, bcd94e50dedc, 986cd1e7b4f8, 1dca391191d9, 7ed6ae8515ca, 628be169faf3, 866d22f743ee, ff5e7fffcae1, 7c935428fa3a, 93e063195fd0, 3685ca2b6c48, be636eae2607, b9b360edf692, 82fbfc66a243, 99259e3fa931, 10725701043b, 453e8a18860b, 99cdb671c88e, 32b5d581989, 7a8dc6095c21, f74768ca2d46, 67ac8e2edd5c, 8cf405453aed, f4a92ee40165, 1579ea97210b, dd6f9e527848, 48aa618cab1b, e179f43b67a0, da8f59a61194, 21e193b0e33a, b3fc678f97bd, d7340afdbe32, 585f2266e04d, d029fa9f0454, 90c01c6ea446, 7cae1e67dc13, cbf005dcc319, a276c672e549, bd1b55944298, baff7ed99e3b, 9716e847a6b7, 482fbfa6858f, 9bb15918ee32, 7da5e16fa16c, 22e682b3a1ff, a00b36609ace, 9db36be294dc, 1b6dfa04acd2, 44b4d719ba8e, 1dda612b1152, aebb6a4fa7dd, 6afce3569ee7, b579d6bad09d, dcdc08f17d17, 72b867a727eb, 96799d61f145, ef5f9b939cb2, 5ada85651ec1, 7f1e3dcf3bb9, 8c1550aba8ac, 3b114037b45b, ee24d0a63ef0","I am extremely interested in AI, especially the not-so-good side of AI weapons and AI war, although the good parts are magnificent and wonderful too, naturally.",10153950100057413,Peter Marshall,,ideasware,3
f6baa9c2b3eb,8bf07070a636,"I'm a Strategy Consultant, Gamer, Watcher, Reader & Escapist.",10154557547635705,Ramzi Yakob,tobeconfirmed,tobeconfirmed,3
f6b8a3684868,ed0e3554e314,,10153078782313001,Graham Mitchell,,grahammitchell,3
f6b80b82e367,"78a606d86dde, 336d1d6f2184",,,akın özçift,,akinozcift,3
f6b2460fde5,4f859cafb9a5,,,Shachar Haad,,silverstrike,3
f6b12b9d7a8,603be86ad6f4,Plug and Play Ventures,10207953212374024,Andy Toth,andtoth,toth,3
f6af41ff4665,456633b9b0fc,,,Jesus Jezzini,,jesuzini,3
f6a7c6a4194e,714d1d82771a,,,shan79,shankar_1979,shankar_1979,3
f6a5dbc9a3b4,916d0fca498a,,10100414488109882,Priya Aswani,,pri.aswan,3
f6a2c6dec095,cc49c0f3569d,,,Rajai Nuseibeh,,rajai_nuseibeh,3
f6a07182f47a,bbe15ef8b48e,,,Iñigo Sánchez,,spolexdroid,3
f69f54a1f9dd,f113bb75442a,Creator | Storyteller | Writer | Musician | Model | Entrepreneur | Athlete On a journey of self optimization. SC | Twitter | IG - iamjustincscott,,Justin C Scott,iamjustincscott,iamjustincscott,3
f69b323c0b8,39dbc43c6d10,"Curious Explorer, people watcher, passionate problem solver Founder @CrowdEmotion",,Matt Celuszak,MattCeluszak,MattCeluszak,3
f69864258561,"dc147a15e38e, 95f75ebe5720",,,rohit thakur,,trohit920,3
f6984f80698d,cdb0b0ebd29c,"Awful Designer & Okay Developer @smartpixelsnet, PC Gamer, Super Affiliate @moreniche, Windows Fan Boy, Vegetarian, Foodie, Gooner, Founder @biotechcareer 🇮🇳",,Arul,arulprakash,ararulprakash,3
f66d3028efe2,"44c9659c5e75, bb264f2f908c, 785f220ebd2d, 81fa66867aa2, 81fa66867aa2, b31f14403c3c, e007818f31a1",Economic Thinking based on Real-world Experience,,Michael Andrew Haines.,MichaelHaines20,m.haines_81949,3
f66bb191c30a,d45f8bf7bbc4,,,justforprince,,Dofollow,3
f66aed386e55,"eb5f0f1587aa, b43325181337","Paulista, do interior e da capital. Mais infos: http://t.co/mzPjFqn9PJ",,Cleyton Messias,cleytonm,cleytonm,3
f6689d0daa49,5509c097ee83,,10154680468711666,Matt Cohen,,mattcohen_97599,3
f62c880f37de,e111a950e6b5,,1215180505208480,Mohi Indharan,,mohindharan,3
f62b451adbc2,42ea2432ed17,"Strategist by Day, Wannabe Dev by Night. A Passionate Storyteller and Traveler at Heart",,Hauser,celinehau,celinehau,3
f6295d37e73,cf8d733f5046,Living the dream as Smart Cities leader for Schneider Electric by day and entrepreneur for a smart parking startup by night (Spotwise.co).,,Ryan Stanton,,ryan.stanton,3
f628df1d7c0f,88719b70efaa,,,Umid Negmatullayev,Thevisionist_UN,undigitals,3
f624aa9db7e3,"820eb48e09b7, 820eb48e09b7, 1a55cf20ed49, 343dafc50d49, a47d02fd9db1, 195d6f8e69ef",Corporate JavaScript and TypeScript trainer ♦ Mentor ♦ Entrepreneur ♦ quantumjs.com,,Nikos Katsikanis,quantumjs,quantumjs,3
f62307af0754,44918d7fa027,,,Moksha Sinha,,sinha.moksha,3
f6223122fdd7,"6bcc74ca7499, c6086471ad22",Hacker. Artist. Storyteller. Data lover. co-Founder of emdata.ai,,Tony McGovern,tonmcg,tonmcg,3
f621af47847e,f9a02d55ac12,,,Jake Cheng,,jake.ct.cheng,3
f61e32fd6948,df57e8ff3b26,,10213810507118723,Kenneth Breugelmans,,kennethbreugelmans,3
f61c33f0b26a,880c60ac1be8,"AI PhD. CTO @pluralAI, EF9",,Jaron Collis,jaroncollis,jaroncollis,3
f6190c4a10e6,4901f35d7cf9,,,Bálint Szebenyi,,szebenyib,3
f617497ede74,717b065104a4,The Fashion/Apparel Industry is my backyard.,,Kish T,,kishintharani,3
f616459607e7,7be1042b46cc,"Lead a prod Mgmt team @amazon responsible for the delivery experience. Aspiring Cook, Life-Lover, dad x2. Tweets are my own. Love Happiness.",,Ariel Dos Santos,agds,agds,3
f6110de92490,fe50c94b8af3,,10209049493770793,Amanda Zhang,,amandazhang_59858,3
f610c5175d76,f96b04790ac4,,1286852511329745,Aaron Ross,superhawk610,superhawk610,3
f60f11028087,f2637e9f15a5,,,owen b,,ojbuttolph,3
f60e9a6b7f10,cd1da6d67770,"lately wondering why, it is when ever I have pointed out a forest they seem only ever to have seen a tree.",,anthony albert.c,,anthonyalbert.c,3
f60924ce5b3b,d1e4c5c0c65e,"Auditor fiscal independente, apaixonado por programação em golang e python",,Ricardo Gomes,,chapzin,3
f605437a9c78,c357ab6508f,,10152943833402535,Vu Viet Anh,rougecrown,rougecrown,3
f604ed521044,c0f84f1803f,,,Alberto Bassani,,a.bassani64,3
f602b992373b,1c068f0986b3,,,Gérald Sadde,,gsadmin,3
f5ff8cf3392d,14c3e70262fc,"I am excited about tech, passionate about inspiring & engaging technologists in Africa and happiest at that intersection",,Mercy Orangi,,mercyorangi,3
f5fe3b4f90e8,72f433b12507,"Founder, CEO at Plutio.",613601638797365,Leo Bassam,loaibassam,loaibassam,3
f5fde0e03a8e,68786834d4c5,,,Kinar R,,ranik40,3
f5fc2c88a84d,"25178cf74e0f, 9f3c64e8f22b, dd4df8f4f261, 62af05ad76d4, f60d7cc6f5e8, 1a378ed7b827, 43814df3175, 9034e42d34f2, e9fa29f0b9d4, e9fa29f0b9d4",Been there done that over the river through the woods up the creek and under the weather ‘round the bend & back again now here doing this.,,gregory rush,,gregoryrush,3
f62df2306848,2216d061fed6,,,Shashwat Mehrotra,,mehrots1,3
f6d979f65876,52dbe3c0f703,,,Vincent Wack,,vincentwack92,3
f62fadcd72c,5fdf2bb6bfbe,,,li jia,,basicvbvc,3
f630eacc543c,a1f0329d7ea4,,,Akshay Babbar,akshaybabbar12,akshaybabbar12,3
f6669c752c40,cdbf95288333,www.erwanderlyn.com,,Erwan Derlyn,ErwanDerlyn,AirForceWan,3
f664ac6a6eed,"59f7af1a611c, ce48ddc8fc3a, 3d71c0755ccc, d5260fd5675f, 8438a3e2b8df",,,Yang Yang,,yangyangfuture,3
f6631cb9d1bf,d9bda255b7d6,,,Dov Grobgeld,,dov.grobgeld,3
f663034b66fc,e55778d9a8ce,,,Gopal vaswani,gvaswani,gvaswani,3
f65fd2b24848,35e537b12002,,,Aidushka Sadykova,,sadykova.aida,3
